spike_time,spike,lvp,lvp_phase,resp,resp_phase,plus_minus_id,prom,width,spike_x_level
12000.079199999998,1584,16.82284927368164,0,-1.6660587787628174,1,-1,17.749922002482382,16.0,-13.503163531299268
12000.164949999998,3299,113.34603118896484,2,1.274050235748291,1,-1,7.665621101905047,28.0,-5.4477340375165255
12000.625749999997,12515,5.646481037139893,4,0.26951295137405396,1,-1,13.794040761022007,12.0,-9.44521135131969
12000.812349999998,16247,16.672943115234375,4,-1.6905597448349,1,-1,16.78870102418892,13.0,-12.12688753150072
12000.833499999999,16670,35.24470138549805,1,2.6461009979248047,1,-1,4.639640662054651,11.0,-2.50933042176371
12000.900249999999,18005,114.07891082763672,2,2.9401118755340576,1,-1,8.727075847051742,32.0,-5.564921122583631
12001.355149999998,27103,5.629824638366699,4,5.439204692840576,1,-1,14.941851192038818,13.0,-9.846670037321676
12001.548599999998,30972,17.97213363647461,4,1.1760464906692505,1,-1,16.487556441146726,13.0,-11.669014918837878
12001.618099999998,32362,102.6860122680664,1,5.708714485168457,2,-1,5.611179867531715,17.0,-4.022659895774211
12001.831299999998,36626,142.91094970703125,2,3.3566274642944336,2,-1,6.668610429172804,32.0,-3.9925698080327487
12002.384799999998,47696,118.6260757446289,2,14.480039596557617,2,-1,3.028015226664605,11.0,-2.5698632936492256
12003.547599999998,70952,5.679793834686279,4,3.5281336307525635,3,-1,3.579953916608048,14.0,-2.810638223504097
12003.720749999999,74415,8.577987670898438,4,9.40835189819336,3,-1,9.927355019097455,18.0,-9.421608194655192
12003.757499999998,75150,20.936952590942383,4,7.619785308837891,3,-1,2.8654139531689853,12.0,-2.9342736213125002
12004.305049999999,86101,5.2633867263793945,4,6.958261013031006,1,-1,2.4244257258851234,17.0,-2.101405823917318
12004.476449999998,89529,15.37375259399414,4,2.5480973720550537,1,-1,6.972338861635491,15.0,-4.5101721296373976
12004.485699999997,89714,19.704387664794922,4,5.047190189361572,1,-1,2.8196864015016105,9.0,-2.752090088682944
12004.568949999999,91379,114.02893829345703,2,4.704177379608154,1,-1,7.946113751470401,24.0,-5.74893066920753
12005.028349999999,100567,5.396636962890625,4,0.36751657724380493,1,-1,16.707070598023154,13.0,-11.247131956621978
