spike_time,spike,lvp,lvp_phase,resp,resp_phase,plus_minus_id,prom,width,spike_x_level
11006.296099999998,125922,133.76502990722656,2,0.5822582840919495,1,-1,3.8900266784592423,19.0,-3.2862751561535175
11006.481149999998,129623,146.2649383544922,2,1.43324875831604,2,-1,6.9627826251122285,39.0,-3.3653264359630723
11006.614749999999,132295,-1.8969513177871704,4,4.2549543380737305,2,-1,3.9133931024714848,29.0,-3.929966309847556
11006.657749999998,133155,0.019968032836914062,4,4.456504821777344,2,-1,6.756433652898743,26.0,-3.1431354646608183
11006.681999999999,133640,2.196470260620117,4,4.568477153778076,2,-1,1.7612239360934645,18.0,-3.9476182737208028
11006.821949999998,136439,134.9231719970703,2,5.844963073730469,2,-1,12.050943747731358,24.0,-5.201264909988199
11006.982249999997,139645,148.2018280029297,2,8.19638442993164,2,-1,1.0508695482774602,13.0,-2.1242775375263494
11007.191249999998,143825,1.1581388711929321,4,10.637383460998535,2,-1,2.493772794188505,16.0,-3.4160476636866917
11007.262899999998,145258,104.79158782958984,1,12.048235893249512,2,-1,3.8342806842101558,19.0,-3.015397513290849
11007.551649999998,151033,65.21519470214844,3,16.571922302246094,2,-1,6.2441960613855665,15.0,-3.1294268234179468
11007.693399999998,153868,0.4193262457847595,4,19.057710647583008,2,-1,6.736000772470633,20.0,-4.901461839150633
11007.753249999998,155065,48.741668701171875,1,20.73729705810547,2,-1,2.286794032746508,17.0,-2.225676149064614
11007.767999999998,155360,84.16474151611328,1,21.050819396972656,2,-1,3.3440565743838295,15.0,-2.1814388711495627
11007.959249999998,159185,148.16189575195312,2,23.155900955200195,3,-1,3.878327800288289,37.0,-2.7957110270382257
11007.972349999998,159447,149.1003875732422,2,21.050819396972656,3,-1,1.4880192220260848,12.0,-2.123393671043752
11008.247699999998,164954,10.90247917175293,4,8.957797050476074,3,-1,4.937679159057408,18.0,-5.106515206970116
11008.483449999998,169669,146.32484436035156,2,5.6434125900268555,3,-1,9.1456860571098,36.0,-3.851510737175372
11008.707549999997,174151,-2.5558922290802,4,3.7398810386657715,1,-1,7.175294056818517,21.0,-7.415351051739115
11008.813899999997,176278,120.72598266601562,1,3.045651912689209,1,-1,3.435273749498383,25.0,-3.698269648257572
11008.833949999998,176679,131.08932495117188,2,2.888890504837036,1,-1,6.724041163996015,25.0,-2.922790037774808
11008.867849999999,177357,133.38563537597656,2,2.664945602416992,1,-1,5.732352700162736,15.0,-3.8103229777901166
11009.082649999998,181653,70.38687896728516,3,1.7019826173782349,1,-1,7.504564957874957,14.0,-7.9541141105445305
11009.288249999998,185765,24.99982261657715,1,1.2988818883895874,1,-1,6.587865370799467,21.0,-3.0831017918723616
11009.855099999999,197102,131.2490692138672,2,0.7166252136230469,1,-1,5.7140536152631345,16.0,-2.614447844698712
11010.109849999999,202197,82.50740051269531,3,0.6942307353019714,1,-1,4.382495573811422,26.0,-2.438139149741921
11010.273799999999,205476,1.3977538347244263,4,1.2540929317474365,1,-1,6.651010103782379,25.0,-3.5914415029086912
11010.701249999998,214025,1.078267216682434,4,1.3884598016738892,1,-1,5.149878292563009,10.0,-2.467655532538945
11010.789999999999,215800,1.757176160812378,4,1.1869094371795654,1,-1,10.381532679211633,33.0,-5.389051780561608
11010.864099999999,217282,110.00321197509766,1,1.0525425672531128,1,-1,2.6067994952859657,15.0,-2.102197151685222
11010.896499999999,217930,131.4886932373047,2,0.940570056438446,1,-1,7.949764187250115,34.0,-2.9959413939665223
11011.236199999998,224724,-1.8170796632766724,4,1.43324875831604,1,-1,1.6033264473796587,23.0,-2.3254371347607026
11011.304949999998,226099,1.9368873834609985,4,1.1645150184631348,1,-1,4.606897415965134,16.0,-5.0723085737938085
11011.408649999998,228173,131.06936645507812,2,0.8509921431541443,1,-1,6.0774158425936715,13.0,-3.3660724145314385
11011.437749999997,228755,133.28579711914062,2,0.7838086485862732,1,-1,2.631111441141895,18.0,-2.572265581745555
11011.700699999998,234014,16.1939754486084,4,1.0525425672531128,1,-1,3.7162135155534712,16.0,-3.2648261109748953
11011.817699999998,236354,2.256373882293701,4,1.1421204805374146,1,-1,4.691656257913008,20.0,-4.915671813929645
11011.918499999998,238370,131.96791076660156,2,0.940570056438446,1,-1,8.787668998700724,38.0,-3.788249699184001
11012.328549999998,246571,1.876983642578125,4,1.0525425672531128,1,-1,6.127228117197915,19.0,-8.688983931092183
11012.402249999997,248045,112.45926666259766,1,1.0301480293273926,1,-1,4.774856683471162,17.0,-2.616552066871469
11012.430049999999,248601,132.24746704101562,2,0.8062031865119934,1,-1,9.712060985244035,43.0,-3.6539472242453828
11012.799049999998,255981,-1.4376894235610962,4,3.784670114517212,2,-1,9.215434367014101,23.0,-4.0807679177303795
11012.810599999999,256212,-0.7787483930587769,4,3.762275457382202,2,-1,1.9955742333390765,24.0,-3.152398711174903
11012.848949999998,256979,2.8154754638671875,4,3.8966424465179443,2,-1,2.9569948463887323,21.0,-3.26069918362144
11012.972699999998,259454,134.12445068359375,2,5.038761138916016,2,-1,12.99751030465294,37.0,-4.816949795607546
11013.329899999999,266598,-1.2180423736572266,4,9.898365020751953,2,-1,3.0965708188098566,20.0,-3.2508243966447834
11013.423449999998,268469,100.91781616210938,1,11.062878608703613,2,-1,1.6998983483438217,19.0,-2.3005743369694454
11013.436749999999,268735,127.81459045410156,2,11.242033958435059,2,-1,4.016794269894767,34.0,-2.956300971687801
11013.567799999999,271356,145.28651428222656,2,13.1455659866333,2,-1,2.88912366731845,15.0,-4.0427268366158975
11013.714299999998,274286,71.12569427490234,3,15.407408714294434,2,-1,61.60237740023348,15.0,-28.356121877982815
11013.939049999999,278781,103.85309600830078,1,19.86391258239746,2,-1,2.5680685621857813,29.0,-2.035945151921714
11013.978149999999,279563,134.66358947753906,2,20.558141708374023,2,-1,1.8407829218398755,20.0,-2.08113326025568
11014.223199999999,284464,77.09609985351562,3,18.699398040771484,3,-1,2.913318858290423,20.0,-2.3690770541840522
11014.384899999997,287698,1.3578180074691772,4,10.950905799865723,3,-1,4.410665702488394,28.0,-2.7804445467119154
11014.411399999999,288228,12.14048957824707,4,10.099915504455566,3,-1,2.3141653259257806,16.0,-3.076077532344381
11014.423099999998,288462,28.574079513549805,1,9.875970840454102,3,-1,2.97146743902857,17.0,-3.6470809853242763
11014.433499999997,288670,54.89178466796875,1,9.69681453704834,3,-1,1.6392997047312365,19.0,-2.2569420477401714
11014.452449999999,289049,100.8978500366211,1,9.450475692749023,3,-1,5.998022737826541,48.0,-2.7005962698039436
11014.527749999997,290555,137.09967041015625,2,7.726099967956543,3,-1,5.329978953450915,23.0,-3.947174812831574
11014.718949999999,294379,113.63737487792969,3,5.4866509437561035,3,-1,7.627230514843923,23.0,-3.3118807211141537
11014.920499999998,298410,7.707613468170166,4,3.695091962814331,1,-1,3.301298876783079,19.0,-3.121864927824844
11014.983349999999,299667,128.7930145263672,2,3.403963804244995,1,-1,2.7406092765637933,16.0,-2.808844901055721
11015.024599999999,300492,133.98468017578125,2,2.9336795806884766,1,-1,3.8289646426817523,12.0,-2.5628252641964826
11015.064299999998,301286,139.0565185546875,2,2.7321290969848633,1,-1,2.5742134390311686,11.0,-2.3175452095642126
11015.242499999998,304850,74.24069213867188,3,1.7915606498718262,1,-1,8.466429038887483,15.0,-9.373010158160938
11015.449249999998,308985,32.00856018066406,1,1.5004322528839111,1,-1,6.658182678070325,29.0,-2.9994444541987666
11015.789049999998,315781,25.798540115356445,3,1.0749369859695435,1,-1,5.238707730613014,34.0,-2.096803632629808
11016.124099999997,322482,142.0517120361328,2,0.6046527624130249,1,-1,2.1038747017661423,20.0,-2.006982712886119
11016.265549999998,325311,97.28366088867188,3,0.7166252136230469,1,-1,3.7750350567685733,11.0,-2.1431046277365007
11016.436149999998,328723,1.797111988067627,4,0.6046527624130249,1,-1,6.523547721749069,35.0,-2.6644034805867713
11016.592499999999,331850,136.460693359375,2,0.4702858328819275,1,-1,6.19369343212623,23.0,-2.8085057919755068
11016.890399999998,337808,-1.7971117496490479,4,1.1645150184631348,1,-1,1.2908934899399924,20.0,-2.154584847566697
11016.958549999998,339171,2.8154754638671875,4,0.940570056438446,1,-1,7.606040286222236,32.0,-4.165765794229673
11016.965449999998,339309,4.213229179382324,4,0.9181755781173706,1,-1,3.6906919514739203,13.0,-2.6486865417650445
11017.407699999998,348154,-1.6773042678833008,4,1.1197259426116943,1,-1,3.4883286618399123,21.0,-3.367145963860365
11017.471849999998,349437,2.9951865673065186,4,0.8509921431541443,1,-1,13.065044188993758,38.0,-4.720931105091276
11017.536649999998,350733,110.80193328857422,1,0.8509921431541443,1,-1,3.7989990729093477,17.0,-2.19476060258114
11017.814599999998,356292,81.70868682861328,3,0.559863805770874,1,-1,3.7714820385243635,27.0,-2.179515543683561
11017.925199999998,358504,-1.8570154905319214,4,1.1421204805374146,1,-1,3.3219932523724087,22.0,-3.266546714253775
11017.996649999997,359933,7.687645435333252,4,0.8285976648330688,1,-1,10.58277239885075,22.0,-4.530259005768135
11018.051699999998,361034,115.23480987548828,1,0.8733866214752197,1,-1,3.3328497336102347,17.0,-2.900323905613265
11018.077699999998,361554,132.38723754882812,2,0.5822582840919495,1,-1,4.080364070544618,19.0,-2.039678371707239
11018.300749999999,366015,143.05010986328125,2,0.5822582840919495,1,-1,5.6384832014542114,34.0,-3.7968942842250577
11018.497849999998,369957,3.1948657035827637,4,0.8285976648330688,1,-1,8.575019969663398,46.0,-3.4277898232368242
11018.591899999998,371838,132.8065643310547,2,0.559863805770874,1,-1,3.6984324893433818,22.0,-2.1047710709115766
11018.969249999998,379385,-0.6190050840377808,4,2.4857897758483887,2,-1,3.1395010696736563,31.0,-2.1090909667081275
11018.992299999998,379846,1.2180426120758057,4,2.4410006999969482,2,-1,8.665640483692352,41.0,-3.006076564293375
11019.139149999999,382783,134.26422119140625,2,4.2549543380737305,2,-1,12.564532769056349,23.0,-6.73510933164931
11019.436449999997,388729,0.19967922568321228,4,8.151595115661621,2,-1,5.87260301449405,23.0,-3.4353903529014977
11019.513649999999,390273,0.8586202263832092,4,9.271319389343262,2,-1,1.7899921031739319,16.0,-3.044206715055389
11019.593549999998,391871,117.01195526123047,1,10.077521324157715,2,-1,3.991408934419178,23.0,-2.415356682577971
11019.658749999999,393175,135.9415283203125,2,10.525410652160645,2,-1,2.5257264110693463,18.0,-2.7217838427578247
11019.848249999997,396965,138.43751525878906,3,13.68303394317627,2,-1,5.02421851802873,16.0,-3.3878427375312627
11020.018149999998,400363,0.09983967244625092,4,16.4151611328125,2,-1,5.25427063898646,22.0,-3.148097238353409
11020.161949999998,403239,137.93832397460938,2,19.147289276123047,2,-1,2.511190008809841,12.0,-3.036029257911946
11020.228849999998,404577,144.5676727294922,2,21.006031036376953,2,-1,6.4011056333856535,38.0,-3.362097981869333
11020.417149999997,408343,28.71385383605957,4,21.20758056640625,3,-1,2.2912967183732813,31.0,-2.03688693043892
11020.528799999998,410576,-0.8985558152198792,4,13.391904830932617,3,-1,2.941316761856292,16.0,-2.604710392180337
11020.545249999997,410905,1.2779463529586792,4,12.764859199523926,3,-1,3.6164473016514593,31.0,-2.6770171340836146
11020.600299999998,412006,64.87574005126953,1,10.97330093383789,3,-1,7.316610347668453,16.0,-5.667611621191337
11020.608349999999,412167,87.02014923095703,1,10.771750450134277,3,-1,5.842860194621383,19.0,-4.093765062871646
11020.663399999998,413268,135.40240478515625,2,9.383292198181152,3,-1,1.9793307298065717,14.0,-2.8641750526517438
11020.779049999997,415581,148.46141052246094,2,7.143843173980713,3,-1,1.988731201808541,26.0,-2.0331481936482203
11020.795499999998,415910,149.6994171142578,2,7.143843173980713,3,-1,7.53576628469443,41.0,-3.664253370666828
11020.855499999998,417110,149.63951110839844,2,6.2256693840026855,3,-1,1.903246438036512,19.0,-2.476121668239377
11020.867049999999,417341,143.5892333984375,2,6.091302394866943,3,-1,4.41511675518799,33.0,-2.8739874777639978
11021.035349999998,420707,-2.4360849857330322,4,4.72523832321167,3,-1,3.1536931960657615,20.0,-3.571939167112097
11021.326499999997,426530,149.49974060058594,2,2.329028367996216,1,-1,4.242830209285852,28.0,-2.6970330063465173
11021.414999999999,428300,54.41255569458008,3,2.172266960144043,1,-1,8.927233599787467,15.0,-9.116493237338435
11021.592449999998,431849,6.289891719818115,4,1.612404704093933,1,-1,9.970314881793835,43.0,-4.7566283943776435
11021.879849999998,437597,148.70101928710938,2,1.0973315238952637,1,-1,4.9434369240128575,24.0,-2.7561544864748924
11022.090849999999,441817,2.196470260620117,4,0.8733866214752197,1,-1,2.724884196947233,21.0,-2.305136058066204
11022.332199999999,446644,148.32164001464844,2,0.8062031865119934,1,-1,2.519009793714158,18.0,-2.581725600574895
11022.570899999999,451418,-0.13977524638175964,4,0.9853590726852417,1,-1,2.0872984587477017,14.0,-2.236988200397565
11022.588599999997,451772,1.5974329710006714,4,0.6942307353019714,1,-1,6.066976666697546,19.0,-3.605238476069627
11022.611399999998,452228,3.793903112411499,4,0.559863805770874,1,-1,3.02430756759364,23.0,-2.6758455690975724
11022.688549999999,453771,133.5653533935547,2,0.5374693274497986,1,-1,2.288669558820017,16.0,-2.254595366073126
11022.793899999999,455878,144.7074432373047,2,0.559863805770874,1,-1,5.843863753036302,39.0,-2.88663578489386
11023.046049999999,460921,-1.6773042678833008,4,1.2316983938217163,1,-1,2.231125861131014,18.0,-3.5897421263983267
11023.083849999999,461677,0.05990385264158249,4,1.2093039751052856,1,-1,2.4583095748962047,17.0,-2.347209570213633
11023.118649999999,462373,3.0550904273986816,4,0.9181755781173706,1,-1,10.53545714786656,33.0,-4.256610981075336
11023.126899999997,462538,5.151721000671387,4,0.9629645943641663,1,-1,3.3901968026502454,14.0,-2.737242275228894
11023.560899999999,471218,-1.8570154905319214,4,1.2988818883895874,1,-1,2.000718448662427,24.0,-2.9445926906309956
11023.595199999998,471904,-0.3594222664833069,4,1.2316983938217163,1,-1,2.3536409831664846,16.0,-2.4122800347443447
11023.641599999999,472832,5.491175174713135,4,0.8062031865119934,1,-1,9.703127920684988,20.0,-4.535088182086777
11023.697999999999,473960,107.60706329345703,1,0.9181755781173706,1,-1,4.461593598950738,19.0,-3.0152812586883835
11023.891199999998,477824,151.41665649414062,2,0.5150748491287231,1,-1,7.005438858010607,26.0,-3.4641766440893087
11024.080599999998,481612,-1.5175610780715942,4,1.2988818883895874,1,-1,3.826326354673606,18.0,-3.8008544729975275
11024.155899999998,483118,5.271528244018555,4,0.8062031865119934,1,-1,7.260498139112173,6.0,-3.174024082736988
11024.549599999998,490992,11.461580276489258,4,0.9853590726852417,1,-1,3.207671378310636,31.0,-2.923679917229575
11024.600549999997,492011,-1.6773042678833008,4,1.3436708450317383,1,-1,2.2356096545203306,16.0,-3.732307109057038
11024.616199999999,492324,-0.6389729976654053,4,1.2540929317474365,1,-1,1.4988223694907679,14.0,-2.2341826464554284
11024.674199999998,493484,5.531111240386963,4,0.7390196919441223,1,-1,9.372133141400269,26.0,-4.258088196060794
11024.766249999999,495325,134.5238037109375,2,0.559863805770874,1,-1,3.857780305855492,12.0,-2.1227314838920233
11025.119899999998,502398,-1.6174005270004272,4,1.545221209526062,1,-1,1.7999566228936517,17.0,-3.097438276265671
11025.140249999999,502805,-0.27955061197280884,4,1.612404704093933,1,-1,1.8988199108460102,20.0,-2.0604925038779784
11025.179899999997,503598,2.7356038093566895,4,1.8587440252304077,2,-1,8.58984455769749,48.0,-3.58145123251753
11025.338349999998,506767,140.41433715820312,2,3.919036865234375,2,-1,7.86463044013611,36.0,-3.356900734876124
11025.586149999997,511723,10.602960586547852,4,7.3901824951171875,2,-1,4.640206275774795,26.0,-2.337880771283884
11025.649549999998,512991,-2.5558922290802,4,8.241172790527344,2,-1,11.255344315829861,30.0,-5.461239912416469
11025.687899999999,513758,0.9983956217765808,4,8.353145599365234,2,-1,1.5720732504897839,19.0,-2.0831646365226644
11025.774099999999,515482,106.8482894897461,1,9.472869873046875,2,-1,4.614250443471992,21.0,-3.171327718747058
11025.969599999999,519392,153.3934783935547,2,12.115419387817383,2,-1,2.335017733097512,15.0,-3.8979033215371763
11026.037449999998,520749,144.06846618652344,2,13.279932975769043,2,-1,43.378777800637096,13.0,-22.103424420469743
11026.043949999997,520879,133.78500366210938,3,13.324721336364746,2,-1,4.6916743124956275,12.0,-3.6557893415444767
11026.073599999998,521472,60.44286346435547,3,13.727822303771973,2,-1,3.1514415684328414,21.0,-2.259994595012164
11026.208249999998,524165,0.5391336679458618,4,15.81050968170166,2,-1,4.845921175337839,11.0,-4.315836626290851
11026.216099999998,524322,1.6373686790466309,4,16.012060165405273,2,-1,7.876232694859263,20.0,-5.510006336702662
11026.224399999997,524488,3.0151546001434326,4,16.101638793945312,2,-1,9.087442986848169,16.0,-5.523253034226252
11026.250249999997,525005,15.634873390197754,4,16.683895111083984,2,-1,5.784699391833235,18.0,-6.842714697019046
11026.274649999998,525493,61.36138916015625,1,17.08699607849121,2,-1,2.977996244172073,11.0,-2.574635553179938
11026.287849999999,525757,94.98735046386719,1,17.4005184173584,2,-1,1.2484953728807253,18.0,-1.959606839125091
11026.394349999999,527887,145.42628479003906,2,19.30405044555664,2,-1,2.454000404761979,14.0,-2.7725442668947933
11026.498349999998,529967,155.37030029296875,2,22.103361129760742,2,-1,49.32985480416645,11.0,-24.525551074529996
11026.503749999998,530075,155.6498565673828,2,22.260122299194336,2,-1,3.347598108643169,11.0,-3.0983101513992155
11026.526549999999,530531,155.2704620361328,2,22.909563064575195,3,-1,2.0135105975695953,17.0,-3.5515667954211785
11026.759699999999,535194,4.932074069976807,4,13.167960166931152,3,-1,8.389634572429006,16.0,-9.176426112819183
11026.890349999998,537807,140.73382568359375,2,9.002585411071777,3,-1,2.941917029466291,16.0,-3.5410445444163416
11027.081149999998,541623,138.7570037841797,3,6.315247058868408,3,-1,2.5650063113901878,18.0,-2.285425157284785
11027.214549999999,544291,-2.7755393981933594,4,5.217917442321777,3,-1,3.200759693996731,16.0,-2.6281706819452566
11027.223999999998,544480,-2.4360849857330322,4,4.9715776443481445,3,-1,4.8117807982197585,19.0,-4.105365894091583
11027.429799999998,548596,141.57247924804688,2,3.3591747283935547,1,-1,7.9716879052746314,20.0,-4.554055534469761
11027.520649999999,550413,150.33839416503906,2,2.620156764984131,1,-1,11.920133826025445,32.0,-6.918993921545177
11027.625349999998,552507,59.66411590576172,3,2.172266960144043,1,-1,9.814070552161851,16.0,-9.539900734248306
11027.777049999999,555541,0.15974339842796326,4,1.9259275197982788,1,-1,1.8034779027205,15.0,-2.921953501890733
11027.814299999998,556286,11.301836967468262,4,1.724377155303955,1,-1,10.49390804271591,17.0,-6.111769940067127
11027.915549999998,558311,136.0214080810547,2,1.2316983938217163,1,-1,4.430865135780016,32.0,-2.678362152852304
11028.311749999999,566235,2.07666277885437,4,0.8957810997962952,1,-1,2.0908745835999127,14.0,-3.1119514489828424
11028.456449999998,569129,137.63880920410156,2,0.5374693274497986,1,-1,4.708594421566202,24.0,-3.33420463009964
11028.786499999998,575730,-0.6389729976654053,4,1.1197259426116943,1,-1,4.877513397999855,35.0,-2.0001836445186654
11028.831349999999,576627,2.3961493968963623,4,0.7390196919441223,1,-1,10.94106139112224,45.0,-3.961149690298043
11028.978399999998,579568,137.8584442138672,2,0.5150748491287231,1,-1,5.843329131336292,22.0,-2.9385679964168334
11029.313049999999,586261,-0.17971107363700867,4,1.1869094371795654,1,-1,2.397025618595908,14.0,-2.4584968988199987
11029.352349999997,587047,2.8554112911224365,4,0.8509921431541443,1,-1,9.992234191118213,48.0,-4.280826947578791
11029.427249999999,588545,115.3945541381836,1,0.8285976648330688,1,-1,2.5687569707999693,16.0,-1.9610203719406942
11029.801549999998,596031,-1.198074460029602,4,1.2093039751052856,1,-1,2.142660583122998,14.0,-2.8871520992067357
11029.873049999998,597461,2.8753790855407715,4,0.8733866214752197,1,-1,10.411923395041383,30.0,-5.047004522193793
11029.941749999998,598835,107.22767639160156,1,0.7614141702651978,1,-1,5.159850425402158,16.0,-3.1654683488941022
11030.089149999998,601783,148.02210998535156,2,0.4702858328819275,1,-1,4.421099010551793,27.0,-3.113165656328628
11030.325849999997,606517,-1.8570154905319214,4,1.1869094371795654,1,-1,1.8804946996915781,21.0,-2.944882158138755
11030.391099999999,607822,2.9153149127960205,4,0.7838086485862732,1,-1,11.708922104911498,32.0,-4.747625966718348
11030.462849999998,609257,111.50080871582031,1,0.9629645943641663,1,-1,5.799168520886197,13.0,-3.5798286394828676
11030.667949999997,613359,152.8144073486328,2,0.4926803410053253,1,-1,5.844814303029761,33.0,-2.7944534060898816
11030.845599999999,616912,-1.5574969053268433,4,1.3660653829574585,1,-1,3.425199870505118,19.0,-3.727096627996392
11030.910249999999,618205,3.0950262546539307,4,0.8733866214752197,1,-1,9.037586677788644,32.0,-3.6709815040095797
11030.981449999997,619629,112.61901092529297,1,0.8733866214752197,1,-1,2.31433380780064,13.0,-2.355610626745623
11031.058699999998,621174,139.15635681152344,2,0.4702858328819275,1,-1,5.462542987060187,40.0,-2.4414819069246487
11031.362349999998,627247,-1.7571759223937988,4,2.037899971008301,1,-1,3.672331142357826,16.0,-4.001728098543182
11031.409299999998,628186,1.118203043937683,4,2.5081841945648193,2,-1,5.107614076448799,45.0,-3.51176831292161
11031.558249999998,631165,135.90159606933594,2,4.232559680938721,2,-1,11.737428124577574,43.0,-4.47770567038338
11031.602149999999,632043,142.87039184570312,2,4.74763298034668,2,-1,6.229568904474703,38.0,-3.1215623931945946
11031.822299999998,636446,20.447139739990234,4,7.636521816253662,2,-1,1.821433900081915,17.0,-2.5448868588052367
11031.883699999998,637674,-2.196470022201538,4,8.509906768798828,2,-1,4.302548191075437,22.0,-3.090442099414497
11032.052999999998,641060,132.96630859375,2,10.503016471862793,2,-1,4.156408570157994,25.0,-2.252356204299984
11032.627349999999,652547,142.75059509277344,2,20.31180191040039,2,-1,4.3339338673787156,20.0,-2.865181511041322
11032.640849999998,652817,144.1882781982422,2,20.602930068969727,2,-1,3.150497474215944,21.0,-2.753786240091517
11032.819399999998,656388,83.70547485351562,3,24.141260147094727,3,-1,2.492641682983805,22.0,-2.041621409322703
11032.919649999998,658393,-0.9384916424751282,4,15.698537826538086,3,-1,2.146611089361362,18.0,-2.2753264791313077
11032.959199999998,659184,-1.0183632373809814,4,13.212749481201172,3,-1,1.2447656212919909,18.0,-2.417289857897027
11033.095749999999,661915,134.72349548339844,2,9.226530075073242,3,-1,1.396499451366915,25.0,-2.145007496866261
11033.266699999998,665334,150.5780029296875,2,6.404825210571289,3,-1,4.373520369800598,20.0,-1.9543844590041317
11033.302849999998,666057,143.9886016845703,2,6.113696575164795,3,-1,2.372277514558009,20.0,-1.9611832679818177
11033.523349999998,670467,8.626136779785156,4,4.142982006072998,3,-1,2.9516869326872817,33.0,-2.798515278258165
