animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
H1,0.19242826911449465,0.0048753150353843325,0.18467954707854672,0.2003586544275271,0.01567910734898037,50,SpikestdCoact_output_1min_20minbuff_0p6
H2,1.2472335394467795,0.006115337063575704,1.2369774749157005,1.2572737980114117,0.020296323095711166,50,SpikestdCoact_output_1min_20minbuff_0p6
H3,0.15161741438953097,0.004397660336543927,0.144538896784747,0.1586240647877504,0.014085168003003412,50,SpikestdCoact_output_1min_20minbuff_0p6
H4,1.1478082322301975,0.005903299211267465,1.1382783882783885,1.1575515043723137,0.019273116093925236,50,SpikestdCoact_output_1min_20minbuff_0p6
H5,0.3628631588087175,0.005096328191960859,0.3546062342623947,0.37137275332117725,0.01676651905878257,50,SpikestdCoact_output_1min_20minbuff_0p6
H6,1.1315955061656182,0.009849883465916432,1.1144416825071888,1.1466223132036844,0.03218063069649557,50,SpikestdCoact_output_1min_20minbuff_0p6
H7,1.1330988091649081,0.004816653819881461,1.1249497537935886,1.1411604361370717,0.016210682343483107,50,SpikestdCoact_output_1min_20minbuff_0p6
H8,0.8530706790180984,0.006144609504228903,0.8426636968556038,0.8634508210471379,0.020787124191534057,50,SpikestdCoact_output_1min_20minbuff_0p6
H9,0.8497264035575319,0.00673369561229975,0.8387882156753752,0.8609338521400779,0.02214563646470269,50,SpikestdCoact_output_1min_20minbuff_0p6
H10,0.963831245315344,0.006985277731626204,0.9519220473284076,0.974842060177749,0.02292001284934142,50,SpikestdCoact_output_1min_20minbuff_0p6
H11,1.203593881141036,0.005219789016579936,1.1950987194937297,1.2122890669125235,0.017190347418793772,50,SpikestdCoact_output_1min_20minbuff_0p6
