animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
N1,0.003529285,0.000498415,0.002742475,0.004430153,0.001687677,90,SpikerateCoact_output_1min_20minbuff_0p75
N2,0.031554512,0.001734358,0.028622183,0.034495791,0.005873608,90,SpikerateCoact_output_1min_20minbuff_0p75
N3,0.018690555,0.001352746,0.016350621,0.020837072,0.004486451,90,SpikerateCoact_output_1min_20minbuff_0p75
N4,0.076718866,0.002173969,0.073072378,0.080206442,0.007134064,90,SpikerateCoact_output_1min_20minbuff_0p75
N5,0.052366107,0.001529126,0.049813853,0.054947871,0.005134018,90,SpikerateCoact_output_1min_20minbuff_0p75
N6,0.030347199,0.001585796,0.027759581,0.032922535,0.005162954,90,SpikerateCoact_output_1min_20minbuff_0p75
