animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
N1,0.088312281,0.002506948,0.08424322,0.092259687,0.008016467,70,SpikerateCoact_output_1min_20minbuff_0p6
N2,0.207187219,0.003932594,0.201007904,0.213967134,0.012959229,70,SpikerateCoact_output_1min_20minbuff_0p6
N3,0.286713625,0.004798892,0.278753165,0.294415864,0.015662699,70,SpikerateCoact_output_1min_20minbuff_0p6
N4,0.303941568,0.004199666,0.296907469,0.310693429,0.01378596,70,SpikerateCoact_output_1min_20minbuff_0p6
N5,0.258479642,0.003100981,0.253460931,0.263500018,0.010039087,70,SpikerateCoact_output_1min_20minbuff_0p6
N6,0.345481166,0.004762892,0.338028169,0.353263184,0.015235015,70,SpikerateCoact_output_1min_20minbuff_0p6
