animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
N1,0,0,0,0,0,80,SpikerateCoact_output_1min_20minbuff_0p9
N2,0.010591513,0.001026733,0.008950259,0.012399838,0.003449579,80,SpikerateCoact_output_1min_20minbuff_0p9
N3,0.000192219,0.000138965,0,0.000498495,0.000498495,80,SpikerateCoact_output_1min_20minbuff_0p9
N4,0.08081934,0.002261414,0.077075739,0.084416933,0.007341193,80,SpikerateCoact_output_1min_20minbuff_0p9
N5,0.055369739,0.00158583,0.052542745,0.057908026,0.00536528,80,SpikerateCoact_output_1min_20minbuff_0p9
N6,0.035862512,0.001651394,0.033245988,0.038650508,0.00540452,80,SpikerateCoact_output_1min_20minbuff_0p9
