animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
pig1666,0.1629103226515693,0.004523009573428125,0.15541691859506407,0.1701272467432529,0.014710328148188845,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1670,1.2493767159411442,0.006153583233302417,1.2390179095261509,1.2596683080395576,0.020650398513406776,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1690pvccmrtx,0.1284646429433375,0.003958021829651065,0.1221474350379448,0.1351599581668499,0.013012523128905093,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1692chronicPVCRTX,1.0939451396387811,0.0063579623487281245,1.083968536280675,1.1041997501535077,0.020231213872832665,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1767pvc,0.25831796474776414,0.0043708144470264035,0.25118954588868625,0.2651775636016323,0.013988017712946055,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1768,1.1377279816737333,0.00920071668296565,1.1229590096017932,1.1529463371837985,0.029987327582005285,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1770,1.0957689553813688,0.004777146255775621,1.0878900361772688,1.103789820118581,0.015899783941312196,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1774pvc,0.8434915472218597,0.00639423642764546,0.8325986468099383,0.8537678701235764,0.02116922331363802,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1841pvc,0.7620806003335188,0.006551333385365099,0.7510783768760423,0.7724346859366314,0.021356309060589163,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1843pvc,0.8273264803512151,0.006385661990545396,0.8171003319413211,0.837889495663347,0.020789163722025883,40,SpikestdCoact_output_1min_20minbuff_0p75
pig1844,0.4651316552256911,0.0052617747156926626,0.4567809370933283,0.47338905078979426,0.016608113696465976,40,SpikestdCoact_output_1min_20minbuff_0p75
