animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
pig1666,0.15267877755180567,0.004336347172667453,0.1459215082724125,0.1599585005221789,0.0140369922497664,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1670,1.2136505062956446,0.006335285436672806,1.2036163690348436,1.2240207151393434,0.020404346104499815,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1690pvccmrtx,0.13308894907618457,0.004057225142853534,0.1266994717223995,0.1395779142420423,0.012878442519642791,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1692chronicPVCRTX,0.7695220097821255,0.006365463043293698,0.7595968578627539,0.7802462470092529,0.020649389146499053,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1767pvc,0.531333072848832,0.005597654575326375,0.5220977685161066,0.5405096813406267,0.01841191282452015,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1768,0.9895250280255394,0.010391444226479255,0.9728395964322266,1.0067261295511036,0.033886533118877016,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1770,0.9612795196462667,0.00506088309112737,0.9532898703647874,0.9698805396442568,0.016590669279469394,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1774pvc,0.5287205271103987,0.005797996893997273,0.5190909768690238,0.538484837188496,0.01939386031947221,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1841pvc,0.8581069483046139,0.006702712427448457,0.847248471372985,0.8694830461367427,0.022234574763757675,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1843pvc,0.6760301959524573,0.006519014164499486,0.6650551450904806,0.6869097333761643,0.021854588285683763,70,SpikerateCoact_output_1min_20minbuff_0p6
pig1844,0.20129413697297252,0.003947351738551941,0.19498222790487954,0.20786982682250016,0.012887598917620618,70,SpikerateCoact_output_1min_20minbuff_0p6
