animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
N1,0.181516083,0.00334254,0.175870029,0.186984086,0.011114058,50,SpikerateCoact_output_1min_20minbuff_0p75
N2,0.300001127,0.004902761,0.291988221,0.307851623,0.015863402,50,SpikerateCoact_output_1min_20minbuff_0p75
N3,0.435877151,0.005820727,0.426212837,0.445459712,0.019246874,50,SpikerateCoact_output_1min_20minbuff_0p75
N4,0.433907651,0.004654864,0.426478513,0.441897736,0.015419223,50,SpikerateCoact_output_1min_20minbuff_0p75
N5,0.389870871,0.003797183,0.383802554,0.396013192,0.012210638,50,SpikerateCoact_output_1min_20minbuff_0p75
N6,0.529684491,0.005503109,0.520631346,0.538814281,0.018182935,50,SpikerateCoact_output_1min_20minbuff_0p75
