animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
N1,0.472427894,0.004755619,0.46474411,0.480432476,0.015688366,50,SpikerateCoact_output_1min_20minbuff_0p6
N2,0.65906259,0.006104601,0.649173486,0.66875684,0.019583354,50,SpikerateCoact_output_1min_20minbuff_0p6
N3,0.769668601,0.006183616,0.759306893,0.77974517,0.020438276,50,SpikerateCoact_output_1min_20minbuff_0p6
N4,0.76290931,0.005282525,0.75415312,0.771545161,0.017392041,50,SpikerateCoact_output_1min_20minbuff_0p6
N5,0.711959703,0.004348516,0.704794325,0.719227392,0.014433067,50,SpikerateCoact_output_1min_20minbuff_0p6
N6,0.843522191,0.005960593,0.833524402,0.853259089,0.019734687,50,SpikerateCoact_output_1min_20minbuff_0p6
