animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
N1,0.019875704,0.001151926,0.01800189,0.021799164,0.003797274,70,SpikestdCoact_output_1min_20minbuff_0p9
N2,0.046807711,0.00214226,0.04344605,0.05043844,0.00699239,70,SpikestdCoact_output_1min_20minbuff_0p9
N3,0.030025822,0.001740281,0.027217802,0.033000339,0.005782537,70,SpikestdCoact_output_1min_20minbuff_0p9
N4,0.114480647,0.002565031,0.110355589,0.118644143,0.008288554,70,SpikestdCoact_output_1min_20minbuff_0p9
N5,0.078570645,0.001888427,0.075345187,0.081589263,0.006244076,70,SpikestdCoact_output_1min_20minbuff_0p9
N6,0.054034311,0.002078566,0.050687848,0.057402555,0.006714707,70,SpikestdCoact_output_1min_20minbuff_0p9
