spike_time,spike,lvp,lvp_phase,resp,resp_phase,plus_minus_id,prom,width,spike_x_level
11007.651399999999,153028,-1.3378498554229736,4,18.139535903930664,2,-1,15.954954283489846,18.0,-7.603616772819113
11020.008099999997,400162,-0.7787483930587769,4,16.146427154541016,2,-1,20.41501335335233,18.0,-10.239230702015957
11024.171799999998,483436,21.30575942993164,1,0.6942307353019714,1,-1,6.384544831243203,17.0,-3.477328845921196
11026.214349999998,524287,1.2779463529586792,4,16.012060165405273,2,-1,20.22599162646064,18.0,-9.860742703195033
11045.511849999999,910237,141.45266723632812,2,9.786393165588379,3,-1,6.240103717559254,14.0,-3.5041918577622226
11048.374249999999,967485,-1.078266978263855,4,1.2988818883895874,1,-1,6.213487623498195,19.0,-2.558167754857603
11056.521099999998,1130422,42.13228988647461,3,5.262706279754639,2,-1,7.423683811406711,26.0,-4.819162515774498
11057.038399999998,1140768,39.03726577758789,3,11.779501914978027,2,-1,6.919879832690363,11.0,-3.426842259520077
11057.362999999998,1147260,142.9302978515625,2,16.795867919921875,2,-1,11.650318529010207,22.0,-5.295362495303882
11057.835699999998,1156714,138.81690979003906,2,14.108529090881348,3,-1,11.177233073995703,9.0,-6.441305644579911
11059.598349999998,1191967,58.84543228149414,3,0.7166252136230469,1,-1,5.073611259929855,13.0,-2.6695754622269603
11064.118199999999,1282364,152.97415161132812,2,11.824291229248047,3,-1,5.4803952440199595,15.0,-3.052743562267866
11069.879599999998,1397592,88.39793395996094,3,18.52024269104004,2,-1,14.335166228069586,20.0,-6.413315506955641
