spike_time,spike,lvp,lvp_phase,resp,resp_phase,plus_minus_id,prom,width,spike_x_level
11000.384699999999,7694,39.81601333618164,3,3.6726975440979004,2,-1,1.7806044508854155,11.0,-1.8227823999597939
11000.465699999999,9314,-1.9768229722976685,4,4.9715776443481445,2,-1,4.883449708889477,32.0,-3.105694843834625
11000.544899999999,10898,10.023890495300293,4,5.374678611755371,2,-1,1.688498611717275,22.0,-1.8079889868646097
11000.989199999998,19784,-1.5774648189544678,4,11.152456283569336,2,-1,6.533496916643373,11.0,-4.853611653561886
11001.022149999999,20443,0.11980758607387543,4,11.488373756408691,2,-1,1.871866485052423,34.0,-2.1554822537081444
11001.437799999998,28756,14.097344398498535,4,18.587427139282227,2,-1,4.776136984383836,24.0,-3.2093379494921823
11001.511299999998,30226,-0.7388125658035278,4,20.043067932128906,2,-1,9.415329214134701,21.0,-8.905772608922677
11001.843949999999,36879,150.25852966308594,2,14.063739776611328,3,-1,3.4829543234957696,11.0,-4.061992147088762
11002.112849999998,42257,47.02442932128906,1,7.345393657684326,3,-1,2.792910871027572,29.0,-2.5334875783180237
11002.310149999998,46203,145.7657470703125,2,4.814816474914551,3,-1,5.450037124636074,12.0,-2.8439066242650566
11003.140899999999,62818,53.4940299987793,1,1.1869094371795654,1,-1,5.486691274166423,39.0,-3.302766844085595
11004.437399999999,88748,144.16830444335938,2,0.8733866214752197,1,-1,4.81419871874189,24.0,-3.7007899502695905
11004.660699999999,93214,19.788198471069336,1,1.0077534914016724,1,-1,1.673402875118425,20.0,-1.9549171541206676
11005.114799999998,102296,-0.31948643922805786,4,1.3436708450317383,1,-1,4.449173496444439,37.0,-3.2904663592033003
11005.550799999999,111016,9.205206871032715,4,1.2764873504638672,1,-1,2.608198563376373,15.0,-1.9567587676691607
11006.057949999999,121159,12.32020092010498,4,1.0077534914016724,1,-1,3.34164054589714,23.0,-3.418433017897425
11006.481199999998,129624,146.2649383544922,2,1.43324875831604,2,-1,5.715923592860286,37.0,-3.669389073383648
11006.586849999998,131737,2.6956679821014404,4,3.8294589519500732,2,-1,1.50627099763824,19.0,-2.1186209230713593
11006.827249999998,136545,135.60208129882812,2,5.86735725402832,2,-1,3.575699110912749,20.0,-3.5096067623945215
11006.921749999998,138435,146.2649383544922,2,7.300604343414307,2,-1,3.5080208996669424,20.0,-2.7002133257481082
11007.161249999997,143225,-1.4576573371887207,4,10.570199966430664,2,-1,3.813456103932128,9.0,-3.404069723274486
11007.551699999998,151034,65.21519470214844,3,16.52713394165039,2,-1,4.033879137226571,12.0,-2.650460479317461
11007.651399999999,153028,-1.3378498554229736,4,18.139535903930664,2,-1,6.020573401517046,18.0,-7.603616772819113
11007.959249999998,159185,148.16189575195312,2,23.155900955200195,3,-1,2.077530768910173,13.0,-2.7732823265353193
11008.031299999999,160626,140.3544464111328,2,16.75107765197754,3,-1,3.5575106764917264,13.0,-4.389817692795714
11008.252399999998,165048,15.5350341796875,1,8.823430061340332,3,-1,1.699070958441125,11.0,-2.5537037462280443
11008.833849999999,176677,131.08932495117188,2,2.888890504837036,1,-1,5.472192284741678,26.0,-2.522137402328579
11009.288299999998,185766,24.99982261657715,1,1.2988818883895874,1,-1,5.46185172843245,20.0,-3.1076128856784315
11009.609099999998,192182,52.994834899902344,3,0.8285976648330688,1,-1,2.6779042965072284,12.0,-2.749289735643581
11009.855099999999,197102,131.2490692138672,2,0.7166252136230469,1,-1,5.308558880673148,37.0,-2.758357375663562
